ID,AnnualIncome,Age,Gender,MembershipLevel,TotalSpend,MonthsAsUser,AppPurchase,TargetAmt
33446853,125000,60,U,3,6110,2,0,0
33447655,95000,79,F,2,4000,5,0,0
33447841,110000,61,F,3,7800,7,1,1
33449003,95000,66,M,3,6053.35,7,0,0
33450036,215000,,M,2,3000,3,0,0
33450591,125000,,F,3,6026.68,7,0,0
33451687,95000,38,F,2,4356.06,6,0,0
33455135,80000,39,F,1,0.01,5,1,1
33460449,95000,62,F,2,2500,3,0,0
33461127,215000,43,U,1,0.01,5,0,0
33463308,215000,68,F,4,67000,2,0,0
33465459,140000,34,,3,11500,7,0,0
33466544,155000,71,,2,4000,6,0,0
33466889,95000,63,M,3,6000,1,0,0
33467010,125000,,M,2,420,5,1,1
33467109,95000,52,F,3,6026.67,8,1,1
33467974,125000,55,M,3,6000,2,0,0
33468814,170000,62,,1,0.01,5,0,0
33469322,140000,49,M,1,0.01,8,1,1
33469420,110000,,F,3,12000,8,0,0
33470495,110000,59,F,3,12000,6,0,0
33471220,155000,40,F,1,0.01,7,0,0
33471238,140000,52,,3,6000,2,0,0
33471815,65000,72,,2,5000,6,0,0
33471882,140000,,F,2,180,13,0,0
33473567,#N/A,58,F,2,3000,8,0,0
33477376,110000,38,F,3,6000,9,0,0
33477791,140000,68,F,4,20668.99,1,0,0
33478739,#N/A,36,F,2,650.01,6,1,1
33480636,170000,47,F,3,7884.25,9,1,1
33480784,#N/A,,,1,0.01,9,1,2
33481624,80000,46,M,2,420,5,0,0
33483015,215000,70,M,2,5000,17,1,1
33484674,125000,67,U,3,12000,2,0,0
33492154,80000,43,F,1,0.01,5,1,1
33493428,110000,62,F,3,6000,2,0,0
33500092,95000,63,M,3,6000,10,0,0
33502796,125000,61,F,2,3000,1,1,1
33503156,170000,35,F,3,6200,,1,1
33503296,95000,45,F,2,3500,11,0,0
33509693,65000,65,F,3,10989.57,21,0,0
33511612,140000,71,U,2,2000,1,0,0
33512511,125000,77,F,3,12000,8,1,1
33514018,125000,71,F,2,3600,4,1,1
33514808,125000,38,M,1,0.01,8,0,0
33515235,125000,36,F,1,0.01,5,0,0
33517408,65000,25,F,2,1200,5,0,0
33517580,155000,48,F,1,0.01,7,0,0
33518030,140000,70,F,3,6000,19,0,0
33519990,110000,74,F,2,2367.1,5,0,0
33520301,170000,78,F,3,6053.35,6,1,1
33520581,65000,49,F,1,0.01,9,0,0
33521243,65000,39,M,2,2000,2,1,1
33521545,140000,28,F,1,0.01,7,0,0
33521871,110000,53,F,1,0.01,8,0,0
33522142,155000,68,,2,5000,5,0,0
33525168,140000,,F,2,970,6,0,0
33525567,65000,65,F,3,6000,2,0,0
33525788,110000,57,F,3,6000,2,1,1
33526270,140000,37,F,1,0.01,8,1,1
33527225,185000,52,F,2,300.01,23,1,1
33528515,140000,73,,3,8000,3,0,0
33529325,200000,50,F,2,3500,12,0,0
33530765,155000,71,,3,6000,6,0,0
33530897,170000,58,F,1,0.01,5,0,0
33535368,185000,43,M,1,0.01,10,1,1
33535848,95000,59,M,2,2000,1,0,0
33537034,125000,61,F,3,6000,2,1,1
33539380,95000,47,M,1,0.01,5,1,1
33539916,80000,52,F,2,0.11,5,0,0
33542224,140000,47,F,1,0.01,10,0,0
33544383,140000,37,,1,0.01,8,1,2
33548737,110000,56,F,1,0.01,4,0,0
33551371,215000,42,M,1,0.01,5,0,0
33552432,140000,60,F,3,12000,5,0,0
33552815,65000,43,F,2,0.02,8,0,0
33553811,140000,,F,2,3000,8,0,0
33555695,170000,44,F,3,7500,4,1,1
33556080,140000,44,F,1,0.01,8,0,0
33557329,80000,,F,1,0.01,10,0,0
33558392,170000,,F,1,0.01,9,1,1
33560133,95000,71,F,2,4000.01,11,0,0
33562420,155000,67,F,3,15553.35,7,1,1
33563043,#N/A,27,F,2,480,9,1,1
33565399,230000,,F,1,0.01,9,1,1
33565771,170000,39,F,2,1000,5,0,0
33566212,155000,27,M,1,0.01,4,1,1
33566352,#N/A,53,F,2,4000,5,0,0
33567723,125000,53,M,1,0.01,7,0,0
33569122,140000,73,M,3,15000,4,0,0
33569327,125000,61,M,2,3000,7,0,0
33570643,95000,46,M,2,3000,8,0,0
33572190,155000,61,,3,9000,0,0,0
33573707,140000,,F,1,0.01,4,1,1
33574959,95000,36,F,2,300,9,1,1
33575874,155000,55,M,3,7000,8,0,0
33576838,95000,63,,2,4080,8,0,0
33577141,95000,35,F,3,6000,1,0,0
33577273,110000,73,,3,12000,8,0,0
33580630,95000,55,M,4,24000,2,0,0
33582269,140000,65,,2,50,11,0,0
33583486,200000,28,,2,425,4,0,0
33585195,110000,37,,1,0.01,5,0,0
33586086,110000,36,F,1,0.01,4,0,0
33588224,140000,37,U,3,6000,2,0,0
33588372,65000,70,F,4,21000,8,0,0
33589310,110000,74,M,3,10100,11,0,0
33590270,110000,59,F,1,0.01,7,0,0
33590768,170000,60,U,2,470,8,0,0
33590970,170000,50,F,3,7500,3,1,1
33594453,170000,70,M,2,50,10,0,0
33595131,110000,44,F,3,6500,8,0,0
33595573,155000,52,F,2,3800,13,0,0
33595883,80000,,M,1,0.01,4,1,1
33598025,140000,49,F,1,0.01,5,0,0
33599927,50000,,F,2,2000,1,1,1
33600399,#N/A,69,F,3,6000,36,0,0
33601506,110000,64,M,3,6000,1,0,0
33602774,80000,68,U,2,5000,1,0,0
33603207,170000,28,F,1,0.01,5,1,1
33603797,140000,49,F,1,0.01,9,0,0
33604289,50000,53,U,1,0.01,8,0,0
33604319,95000,47,F,1,0.01,10,1,1
33608810,155000,57,F,1,0.01,5,0,0
33609493,125000,41,M,1,0.01,8,0,0
33609809,260000,52,M,2,1000,1,0,0
33611056,125000,59,F,2,5000,5,0,0
33611226,65000,60,F,3,6000,2,0,0
33613920,20000,53,M,2,170,3,0,0
33616333,80000,60,F,3,20000,4,0,0
33617739,155000,76,F,1,0.01,9,1,1
33618727,95000,,F,3,17195.33,9,0,0
33624220,35000,65,U,3,12373.12,8,0,0
33624387,65000,50,,2,3500,1,0,0
33624930,110000,52,M,1,0.01,7,0,0
33626479,#N/A,66,F,2,3203.98,10,0,0
33629222,95000,30,F,1,0.01,5,1,1
33631952,140000,52,F,3,6000,1,1,1
33633009,110000,52,F,1,0.01,8,0,0
33633726,155000,53,M,2,1800,1,1,1
33634129,140000,30,M,1,0.01,7,1,1
33634862,#N/A,64,F,2,1500,10,0,0
33635605,#N/A,45,F,1,0.01,5,0,0
33635877,80000,44,M,2,1500,6,0,0
33636539,#N/A,79,,2,50.01,9,0,0
33638299,35000,49,M,2,4370,1,0,0
33638493,185000,29,U,1,0.01,5,0,0
33638981,95000,,M,3,6000,2,0,0
33641680,50000,29,F,1,0.01,5,0,0
33641974,110000,46,F,3,6053.35,5,1,1
33643241,230000,58,F,1,0.01,6,1,2
33643446,230000,38,F,2,19.39,10,1,1
33644663,125000,46,F,1,0.01,5,0,0
33645724,140000,74,F,4,25884.25,8,0,0
33646755,80000,60,,3,15000,4,0,0
33647468,80000,76,M,2,1500,11,0,0
33647760,95000,45,F,1,0.01,5,0,0
33648294,110000,33,F,1,0.01,4,0,0
33649614,#N/A,46,M,3,6000,2,0,0
33650779,110000,39,,2,720,1,0,0
33652500,200000,36,F,2,3500,1,1,1
33654049,140000,27,F,2,600,4,1,1
33657242,125000,60,M,1,0.01,5,0,0
33658257,80000,66,F,2,5000,9,0,0
33660197,95000,76,U,3,9200,6,0,0
33660243,80000,34,U,2,0.02,5,0,0
33660774,140000,,F,3,5250.4,4,1,1
33662920,185000,41,F,1,0.01,5,1,1
33664214,#N/A,46,F,1,0.01,9,0,0
33666020,50000,54,F,2,4000,1,0,0
33668112,140000,61,F,3,12000,8,1,1
33669380,#N/A,38,F,1,0.01,8,0,0
33670028,215000,77,U,3,8000,4,0,0
33670281,110000,34,F,1,0.01,5,1,1
33671520,95000,33,,1,0.01,4,0,0
33674660,140000,55,F,2,1150,8,1,1
33675399,230000,64,M,2,4000.01,8,0,0
33678029,110000,59,F,3,6000,1,1,1
33679068,185000,49,,2,2000,1,0,0
33679181,110000,75,F,3,6000,1,0,0
33679270,110000,61,F,3,6000,2,0,0
33679351,140000,57,F,2,25,2,0,0
33680546,65000,51,U,1,0.01,7,0,0
33681097,155000,30,F,4,66202.36,7,1,1
33681178,50000,57,F,1,0.01,5,0,0
33682220,140000,,M,2,5000,5,0,0
33685777,140000,33,M,1,0.01,5,0,0
33687079,110000,35,M,3,6053.36,7,1,1
33688016,170000,53,M,2,800,9,0,0
33689993,65000,68,F,2,5000,2,0,0
33694199,80000,74,F,3,7105.32,8,0,0
33694741,155000,51,M,1,0.01,5,0,0
33695586,80000,72,F,3,18000,3,1,1
33695810,110000,58,F,3,16000,3,0,0
33696493,140000,59,U,1,0.01,8,0,0
33697236,50000,71,M,3,6000,2,0,0
33697406,80000,42,F,3,13298.93,9,0,0
33698356,95000,61,F,3,12000,8,0,0
33699360,95000,74,F,3,6143.47,2,0,0
33699700,110000,45,U,1,0.01,6,0,0
33700237,110000,63,F,3,5936.04,5,0,0
33704240,140000,57,F,2,3000,6,0,0
33707177,215000,70,F,2,4438.16,5,0,0
33709170,410000,38,F,1,0.01,4,1,3
33709331,215000,67,M,1,0.01,9,1,1
33709951,35000,44,,2,600,10,0,0
33710100,185000,52,F,3,6000,3,1,1
33710712,260000,54,M,1,0.01,4,0,0
33711689,200000,47,F,2,30,5,1,1
33712839,110000,,F,1,0.01,4,0,0
33713550,110000,66,M,1,0.01,10,0,0
33713770,140000,75,,4,21107.64,12,0,0
33714637,110000,54,,2,2476.91,11,0,0
33717288,80000,68,M,3,17053.34,6,0,0
33721757,185000,59,M,3,7500,3,0,0
33725620,140000,37,F,3,6000,1,0,0
33726236,200000,59,M,3,9000,2,0,0
33727909,80000,74,F,2,3500,8,0,0
33728255,110000,70,M,2,1000,5,0,0
33728824,140000,49,F,3,20000,4,0,0
33730055,215000,27,F,2,1200,1,0,0
33732643,95000,59,F,3,12000,2,0,0
33732686,95000,46,F,2,3000,12,0,0
33734018,170000,42,F,1,0.01,4,0,0
33734301,125000,56,M,2,1600,5,0,0
33735022,215000,52,M,2,1440,5,1,2
33735766,140000,71,F,3,6000,3,0,0
33736088,290000,37,F,1,0.01,6,1,3
33736274,230000,48,F,2,300,9,1,1
33736860,140000,72,F,3,8000,5,0,0
33737173,200000,44,F,3,6988.4,1,1,1
33737246,140000,53,M,1,0.01,5,0,0
33738510,125000,48,M,2,4000,11,0,0
33739168,170000,54,M,3,6000,5,0,0
33739249,125000,33,F,1,0.01,8,1,1
33739788,80000,53,F,2,1000,10,0,0
33742827,#N/A,60,M,2,50.01,8,1,1
33743254,80000,64,F,3,6000,6,0,0
33743440,215000,41,F,2,1000,5,1,1
33745176,215000,40,F,2,3000,4,1,1
33748221,140000,59,F,3,7438.32,11,0,0
33750048,140000,46,U,1,0.01,4,0,0
33751400,110000,39,F,3,9000,8,0,0
33751540,230000,62,F,2,4750,5,1,1
33751770,140000,65,F,3,10000,1,0,0
33752024,110000,,F,2,4000,10,1,1
33752679,140000,66,M,3,6000,5,0,0
33753543,260000,65,M,3,6466.9,14,0,0
33754140,80000,51,F,2,5000,1,1,1
33754752,125000,46,F,3,6000.02,8,0,0
33755082,95000,49,M,3,12053.35,7,0,0
33755139,95000,37,F,2,2400,1,0,0
33755880,185000,71,M,2,5000,3,0,0
33756291,80000,52,F,1,0.01,14,0,0
33757050,230000,29,M,1,0.01,5,1,1
33757352,35000,59,F,2,2531.53,12,0,0
33759100,110000,47,F,1,0.01,8,1,1
33759134,110000,44,M,1,0.01,7,0,0
33759410,170000,62,F,4,33071.08,12,0,0
33760035,125000,56,F,2,1500,11,1,1
33761252,#N/A,33,F,1,0.01,5,0,0
33762747,80000,61,M,2,3700,1,0,0
33763115,65000,48,F,1,0.01,11,0,0
33763816,80000,49,F,3,6000,1,0,0
33764251,140000,62,M,1,0.01,5,0,0
33765711,170000,67,F,3,6107.64,7,1,1
33766238,200000,34,F,1,0.01,5,1,1
33767420,170000,29,U,2,4000,6,0,0
33767870,260000,39,,2,2000,4,1,2
33768966,170000,36,,1,0.01,4,0,0
33769970,65000,50,F,1,0.01,5,0,0
33770928,140000,64,M,3,7000,5,0,0
33771037,65000,67,,3,16506.7,7,0,0
33771185,125000,56,F,1,0.01,9,1,1
33772440,#N/A,58,U,2,3000,4,0,0
33772904,110000,62,F,1,0.01,5,0,0
33773897,95000,47,F,1,0.01,8,0,0
33776039,110000,70,,2,3000,8,0,0
33776659,185000,32,M,1,0.01,7,1,1
33780141,125000,49,F,3,6000,2,0,0
33780737,155000,34,M,2,1000,1,1,1
33781130,155000,40,M,1,0.01,5,0,0
33782942,110000,47,,2,1000,1,0,0
33784503,185000,56,F,4,20260.39,3,0,0
33785585,80000,71,F,2,3500,18,0,0
33786883,140000,46,F,1,0.01,7,1,1
33787006,#N/A,42,F,2,420,13,1,1
33787235,125000,53,F,4,22000,12,0,0
33788355,95000,52,F,2,4000,7,0,0
33789661,65000,54,U,1,0.01,5,0,0
33790040,95000,38,F,1,0.01,4,0,0
33790341,125000,71,F,2,5000,0,0,0
33791160,95000,33,M,1,0.01,4,0,0
33791933,170000,58,F,3,6000,2,0,0
33795076,110000,55,F,1,0.01,11,0,0
33797494,#N/A,36,F,1,0.01,7,1,1
33798822,65000,75,M,3,15000,5,0,0
33801556,155000,52,F,3,8000.01,8,1,2
33801610,50000,58,F,1,0.01,7,0,0
33802676,80000,57,F,4,20391.15,3,0,0
33803087,215000,56,,3,6000,6,1,2
33803648,80000,52,F,1,0.01,5,0,0
33804202,#N/A,77,M,4,31082.71,5,0,0
33805918,125000,33,F,1,0.01,5,1,1
33807341,#N/A,61,M,2,3000,5,0,0
33809581,170000,51,M,2,5000,1,0,0
33809891,125000,33,F,1,0.01,5,1,1
33811411,95000,70,F,3,18000,3,0,0
33811926,#N/A,57,M,1,0.01,9,0,0
33812779,140000,47,F,2,954.63,9,0,0
33814950,185000,40,F,2,4842.13,9,1,1
33819536,95000,60,F,1,0.01,4,1,1
33820712,140000,62,F,3,6000,2,0,0
33821433,185000,,F,1,0.01,4,1,1
33821999,125000,46,F,2,2500,6,0,0
33822022,185000,52,F,2,2500,6,0,0
33824297,#N/A,33,M,1,0.01,6,1,1
33824505,110000,60,F,3,9200,8,1,1
33825609,50000,40,F,3,6000,1,0,0
33826060,260000,39,F,1,0.01,8,1,2
33826133,125000,46,F,2,1050.01,11,0,0
33826850,65000,58,F,2,600.01,4,0,0
33826907,155000,64,M,2,2067,6,0,0
33827962,125000,46,F,2,50.01,9,0,0
33828268,#N/A,74,,2,1500,13,0,0
33828730,125000,39,F,1,0.01,4,1,1
33829353,170000,69,F,2,1000,2,1,1
33829574,95000,67,M,3,14300,8,0,0
33829868,230000,35,F,1,0.01,4,1,1
33830238,155000,35,M,1,0.01,8,0,0
33831919,95000,44,M,1,0.01,10,0,0
33832710,80000,55,,2,3500,1,0,0
33833210,110000,61,F,2,2021.07,8,0,0
33835833,155000,41,M,1,0.01,5,0,0
33839278,#N/A,66,F,2,2500,8,0,0
33841060,20000,75,F,3,6000,2,0,0
33841582,125000,65,M,2,2000,1,0,0
33845251,230000,55,F,3,9500.01,5,0,0
33848773,#N/A,31,F,1,0.01,5,0,0
33849230,95000,61,F,3,6000,2,0,0
33850409,80000,75,F,3,10000,4,0,0
33850514,185000,48,M,1,0.01,8,0,0
33851251,170000,41,F,3,5400,1,0,0
33851707,170000,50,,1,0.01,4,0,0
33853270,80000,32,F,1,0.01,4,0,0
33853807,80000,37,M,2,200,12,0,0
33854536,95000,69,M,3,6000,1,0,0
33856598,65000,62,F,3,12160.99,5,0,0
33862199,140000,62,,2,50,9,0,0
33864779,215000,38,,1,0.01,8,1,2
33865279,200000,59,U,2,3000,9,0,0
33865953,80000,34,M,1,0.01,8,1,1
33867387,95000,63,F,3,6000,1,0,0
33868588,155000,,F,2,600.01,9,1,2
33869126,200000,55,F,3,6053.35,7,1,1
33870760,155000,36,U,2,1800,8,0,0
33871007,65000,69,M,3,6255.7,4,0,0
33872542,80000,61,M,1,0.01,5,0,0
33872780,80000,34,M,2,420,1,0,0
33874723,170000,64,F,3,6053.34,4,1,1
33874812,170000,46,F,1,0.01,4,0,0
33876319,155000,73,M,2,2500,5,0,0
33878060,95000,69,U,3,6000,7,0,0
33879997,185000,56,F,3,6600.01,4,1,1
33880561,140000,54,U,2,2700,5,0,0
33880910,125000,60,M,1,0.01,7,0,0
33882769,200000,42,M,1,0.01,18,1,1
33883579,95000,48,F,2,300,11,0,0
33883765,140000,62,F,2,4884.25,8,0,0
33887590,140000,63,F,2,1000,5,1,1
33887981,185000,44,F,1,0.01,7,1,1
33889283,95000,,M,1,0.01,4,0,0
33889453,35000,58,F,3,12000.01,8,0,0
33889593,125000,75,F,2,500,10,1,1
33889801,125000,,M,3,6053.34,4,0,0
33892160,185000,,M,2,3000,4,0,0
33892799,170000,52,F,1,0.01,5,0,0
33897251,125000,48,F,2,3920,1,0,0
33897936,95000,54,M,1,0.01,8,0,0
33897960,125000,37,U,1,0.01,5,0,0
33899661,215000,74,F,3,10000,4,0,0
33900082,155000,76,U,2,2500,2,0,0
33902255,95000,54,F,2,600,8,0,0
33903324,200000,57,F,2,3000,8,1,1
33906811,#N/A,62,F,2,2000,8,0,0
33907036,140000,40,F,1,0.01,,1,1
33907699,95000,44,U,2,420,9,0,0
33908873,140000,47,F,1,0.01,5,1,1
33910096,185000,79,,3,10000,,1,1
33911645,140000,58,F,3,12106.69,7,0,0
33911882,110000,71,M,2,50.01,8,0,0
33912617,200000,46,M,1,0.01,7,1,2
33913630,155000,62,F,2,3000.01,8,0,0
33913982,80000,61,U,2,1500,4,0,0
33916019,20000,52,M,2,3000,5,0,0
33917147,110000,46,M,2,300,0,0,0
33918224,110000,26,U,2,1200,1,0,0
33918585,185000,,F,2,1540,9,1,1
33919603,170000,59,F,3,6107.64,6,0,0
33920822,155000,45,M,4,20826.25,3,0,0
33921365,95000,40,F,2,660,9,1,1
33922299,140000,56,M,1,0.01,6,0,0
33922795,155000,51,F,2,1000,5,0,0
33926537,200000,34,F,1,0.01,8,1,1
33926707,140000,73,F,4,41000,1,0,0
33926960,125000,50,F,3,6000,1,0,0
33928513,95000,73,F,3,9053.35,13,1,1
33929900,95000,57,M,3,6000,1,0,0
33930569,80000,61,F,3,6053.35,21,0,0
33933932,155000,58,F,1,0.01,10,1,1
33934394,140000,51,M,3,6000,2,0,0
33935323,125000,46,M,1,0.01,8,0,0
33937270,140000,60,U,3,11000,1,0,0
33938500,50000,50,U,2,480,10,0,0
33938632,95000,48,U,3,6315,5,0,0
33938713,230000,60,F,4,20194.13,12,0,0
33939817,125000,69,M,3,6000,3,0,0
33941250,140000,63,M,2,3000,8,0,0
33941773,95000,45,F,2,3052.66,,0,0
33942958,140000,49,M,3,6105.32,24,0,0
33949197,80000,35,F,2,1000,4,1,1
33949561,140000,38,F,1,0.01,7,0,0
33950624,125000,58,F,2,3000,8,1,1
33951310,110000,,,1,0.01,8,0,0
33951949,95000,35,M,2,1000,5,0,0
33953771,155000,,M,1,0.01,5,0,0
33954972,170000,55,F,3,18158.67,7,0,0
33955626,170000,55,F,1,0.01,5,0,0
33956010,125000,36,F,1,0.01,5,1,1
33956517,65000,79,F,3,6000,2,0,0
33956894,140000,44,F,3,6000,1,1,1
33959303,80000,52,F,4,20754.14,3,0,0
33961588,125000,37,F,1,0.01,,1,1
33961766,185000,50,F,1,0.01,5,0,0
33963653,110000,59,,3,6107.64,,0,0
33963793,170000,62,F,1,0.01,8,0,0
33964722,95000,67,U,3,6000,6,0,0
33964862,170000,36,F,1,0.01,8,0,0
33965117,215000,51,F,3,9000,7,1,1
33967616,185000,,M,1,0.01,5,0,0
33967950,#N/A,,F,2,50,7,1,1
33968965,#N/A,70,F,2,5000,11,0,0
33969600,#N/A,51,U,3,12106.7,7,0,0
33969856,125000,35,F,1,0.01,5,1,1
33972180,215000,34,F,1,0.01,6,1,1
33975244,185000,50,,2,2000,9,0,0
33978529,125000,41,F,1,0.01,5,1,1
33979126,155000,52,M,4,20557.32,3,0,0
33979614,140000,61,F,2,3000,2,1,1
33980329,185000,34,F,1,0.01,7,0,0
33980744,80000,72,F,2,0.02,8,0,0
33981732,110000,,,3,6000,5,0,0
33983913,125000,,U,2,360,9,0,0
33984278,215000,73,F,1,0.01,8,0,0
33985444,#N/A,59,F,3,7500,5,0,0
33986440,#N/A,61,F,4,20073.89,3,1,1
33988184,155000,42,,3,12000,8,0,0
33988621,140000,68,U,3,6000,15,0,0
33988893,140000,50,F,2,4000,1,0,0
33989709,125000,58,M,1,0.01,7,0,0
33991223,110000,59,,3,18106.7,7,0,0
33996080,125000,60,M,1,0.01,5,0,0
33996942,80000,50,F,2,0.02,9,0,0
33997566,50000,46,F,1,0.01,9,0,0
33998422,155000,72,U,3,6500,18,0,0
34001499,65000,34,F,1,0.01,7,0,0
34003416,185000,75,F,2,200,11,0,0
34004781,125000,60,M,1,0.01,8,0,0
34005109,125000,50,F,1,0.01,9,0,0
34005923,95000,57,M,4,20062.97,3,0,0
34008183,140000,,,3,9000,3,0,0
34008299,260000,38,M,1,0.01,18,1,3
34008795,#N/A,76,M,2,3000,2,0,0
34011516,170000,61,U,2,3000,8,0,0
34011907,140000,66,F,2,2000,5,0,0
34014655,170000,47,F,1,0.01,8,1,2
34015309,125000,52,F,2,3000,5,0,0
34015716,200000,63,F,2,2000,4,0,0
34016348,95000,71,F,2,558.85,21,0,0
34016607,215000,38,F,2,500,9,0,0
34017379,200000,37,F,2,2500,3,1,1
34017530,110000,66,M,3,5000.01,2,0,0
34017646,110000,72,M,3,19400,12,0,0
34018006,110000,,U,2,100,8,0,0
34018340,110000,48,F,2,50,8,0,0
34019088,95000,33,F,2,1000,4,1,1
34019479,110000,70,F,2,5000,1,1,1
34019932,#N/A,,M,1,0.01,8,1,1
34020795,185000,55,F,1,0.01,7,1,1
34022712,95000,50,F,1,0.01,5,0,0
34024707,95000,43,F,1,0.01,8,0,0
34031959,170000,68,F,1,0.01,11,0,0
34032300,125000,67,M,2,3000,2,0,0
34033064,#N/A,53,M,3,6000,2,1,1
34033730,95000,63,F,4,20097.78,3,0,0
34034303,95000,38,F,1,0.01,5,1,1
34035385,65000,49,M,2,3000,3,0,0
34036071,125000,31,F,2,420,4,1,1
34037060,125000,61,F,3,6000,15,0,0
34039160,275000,51,F,3,12105.32,7,1,2
34039968,95000,39,F,2,3000,8,0,0
34041970,125000,34,F,2,0.02,,1,1
34042985,50000,46,U,3,8000,6,0,0
34043337,50000,70,U,3,6250,20,0,0
34048274,155000,74,F,3,12078.35,12,0,0
34048797,185000,38,F,3,12000,2,1,1
34050856,155000,46,M,1,0.01,8,0,0
34051844,140000,61,F,2,2250,4,0,0
34054673,110000,60,F,4,20148.2,4,0,0
34055815,140000,68,,1,0.01,8,0,0
34057575,140000,44,U,2,3000,3,0,0
34058610,140000,55,F,1,0.01,9,1,1
34060118,140000,,F,2,4884.25,8,0,0
34061211,125000,60,F,2,879.57,11,0,0
34061459,95000,36,F,2,45,2,1,1
34061548,110000,47,F,2,1000,9,0,0
34062528,125000,79,F,3,10000,4,0,0
34062900,185000,44,F,1,0.01,5,1,1
34064903,65000,22,F,2,1645,2,1,1
34067449,185000,42,F,4,70000,,1,1
34068046,#N/A,27,F,2,1000,5,1,1
34068356,95000,73,M,1,0.01,5,0,0
34068852,65000,48,,2,0.02,3,0,0
34070415,140000,28,U,1,0.01,4,1,1
34074097,125000,60,M,3,6000,2,0,0
34077797,140000,43,F,2,1000,5,1,1
34079846,140000,31,F,2,1655,6,1,1
34080550,200000,21,F,2,1000,1,1,1
34080879,110000,68,U,3,6053.35,,0,0
34081441,65000,33,F,2,50,11,1,1
34082057,80000,54,M,1,0.01,4,0,0
34084165,95000,60,F,3,10578.37,12,0,0
34085439,50000,43,F,2,600,8,0,0
34087717,125000,63,F,2,50,8,0,0
34088225,110000,28,F,2,1245,2,1,1
34088748,110000,53,F,2,3000,1,0,0
34091862,125000,63,F,2,3000,8,0,0
34093350,185000,34,F,1,0.01,7,1,1
34095310,200000,44,F,1,0.01,6,1,2
34098816,155000,49,,2,840.01,8,0,0
34100527,305000,53,M,3,12053.35,5,1,2
34102171,50000,44,F,3,6000,2,0,0
34102244,245000,33,F,2,0.02,7,1,1
34106240,125000,56,F,3,6000,4,0,0
34106290,185000,49,U,1,0.01,5,0,0
34107190,125000,47,,3,6053.35,7,0,0
34107548,125000,36,F,1,0.01,8,1,1
34107912,50000,51,,2,1000,5,0,0
34109850,125000,51,F,3,6106.7,27,1,1
34110450,65000,38,M,1,0.01,9,0,0
34111367,125000,49,F,2,300,10,0,0
34113181,155000,30,F,1,0.01,4,1,2
34113378,140000,76,M,2,3000,11,0,0
34115834,80000,72,F,2,2000,22,0,0
34116075,125000,57,F,2,3000,9,1,1
34116830,245000,49,F,4,48301.78,11,0,0
34116873,110000,51,M,3,11600.01,7,0,0
34118167,155000,68,F,2,4000,5,1,1
34118841,80000,42,M,4,26309.52,3,0,0
34124787,185000,77,F,2,3000,19,1,1
34126704,110000,58,M,3,15000,5,0,0
34128383,140000,72,M,4,20498.42,3,0,0
34132569,140000,67,M,2,1500,4,0,0
34133140,95000,,F,2,2200,9,0,0
34133816,110000,63,M,3,6105.32,8,0,0
34134693,#N/A,65,M,2,4500,4,0,0
34136327,155000,43,F,2,3000,5,1,1
34136513,125000,52,M,2,1260,7,0,0
34140740,#N/A,56,M,2,139.8,6,0,0
34143366,140000,42,M,1,0.01,5,1,1
34145814,80000,71,M,3,9053.35,11,0,0
34146950,155000,62,,1,0.01,9,0,0
34147736,170000,52,,2,50,9,0,0
34149160,50000,30,M,2,210,7,0,0
34154074,80000,65,F,3,6053.35,6,0,0
34154910,110000,78,F,3,12053.35,7,0,0
34156654,125000,52,M,2,420,8,0,0
34157243,110000,60,,3,6000.01,5,0,0
34158347,185000,44,M,1,0.01,,0,0
34160953,200000,31,M,1,0.01,5,1,1
34163715,155000,30,F,1,0.01,9,1,1
34165696,110000,,M,2,50.01,8,0,0
34170460,245000,50,,3,6053.35,6,1,2
34173907,155000,65,F,1,0.01,9,0,0
34174121,155000,65,F,3,6053.35,6,0,0
34174423,#N/A,40,F,1,0.01,9,1,1
34176663,170000,77,M,3,6000,2,0,0
34177180,125000,60,F,3,5126.67,12,0,0
34177600,110000,46,,3,14000,6,0,0
34178100,170000,46,,1,0.01,9,0,0
34179590,50000,66,M,2,2500,1,0,0
34180849,170000,38,,2,250,8,1,1
34181748,#N/A,68,F,1,0.01,,1,1
34184631,110000,67,F,2,3000,2,0,0
34187401,80000,57,F,2,1000,3,0,0
34188149,140000,32,F,1,0.01,4,0,0
34188424,170000,67,F,1,0.01,5,0,0
34189501,140000,64,F,2,420,7,0,0
34190798,110000,41,F,2,2500,3,0,0
34197164,#N/A,64,F,2,1000,9,0,0
34202672,80000,42,M,3,6000,1,0,0
34207186,125000,39,F,1,0.01,4,1,1
34208700,95000,75,M,2,3000,6,0,0
34209243,125000,42,M,2,480,1,0,0
34210446,110000,,F,3,6000,6,1,1
34210977,80000,78,,3,12000,19,0,0
34211884,95000,47,F,3,10000,10,1,1
34212317,125000,44,F,2,240,6,1,1
34212546,125000,49,F,2,5000,5,0,0
34212880,140000,28,F,1,0.01,4,1,1
34213275,170000,64,,3,18400,8,1,1
34214522,95000,30,F,1,0.01,5,0,0
34215065,140000,55,F,2,4349.4,5,0,0
34215936,155000,35,M,1,0.01,4,0,0
34216517,125000,30,,1,0.01,5,0,0
34218323,80000,51,F,1,0.01,8,1,1
34219842,170000,39,F,3,6000,5,1,1
34220603,80000,66,M,3,6000.01,5,0,0
34221537,140000,48,F,2,50,10,0,0
